latitude,longitude,price,name,summary
37.79891369,-122.4061133,$38.00 ,Dorm Beds at Social SF Hostel #1,"Our social and vibrant hostel in downtown SF is the place to stay! Each dorm room has 4-8 single beds. We focus on creating a community vibe that encourages guests to gather together, share a meal and exchange travel stories!"
37.79874763,-122.4054396,$95.00 ,Private Room @Fun & Social Hostel#2,"Our social and vibrant hostel in downtown SF is the place to stay! The room has two twin sized beds, bunk style. We focus on creating a community vibe that encourages guests to gather together, share a meal and exchange travel stories!"
37.80278336,-122.4094443,$268.00 ,Newly Furnished & Remodel North Beach SF Apartment,"Centrally located near COIT TOWER steps. Blocks to Cobb's Comedy Club, Mama's, Beacon Coffee & Pantry, Tony's Pizza, Bimbo's Club, Washington Sq Park, Beach Blanket Babylon, Fisherman's Wharf, Pier 39, Exploratorium, Chinatown, Union Sq, Marina, Financial District. You‰Ûªll love my place because of the breathtaking views, safe central location, and cleanliness.  My place is good for couples, solo adventurers, and business travelers. The bedroom has a queen bed and the sofa is a spacious sofa bed."
37.80166309,-122.4108697,$600.00 ,2 Bdrms in North Beach Apartment,"Two private bedrooms available in a three bedroom, one full bath apartment located one block from Washington Square Park, 15 min walk to Superbowl city! Each has a full-sized bed and plenty of space. Share living room/kitchen/bathroom. Flexible!"
37.80472094,-122.4086221,$195.00 ,Peaceful beautiful 1 br apartment with bay views,"It's a wonderful 1 bedroom apartment with a view of alcatrez, pier 39, and golden gate bridge. You can see sailing boats, the marin, tiburon, east bay, and angel island on any given day. Very central location with north beach's italian restaurants and washington square park only a few blocks away."
37.80433695,-122.4116338,$99.00 ,Private bedroom with private bath!,"It is a 3 bedroom 2 bath condo in North Beach.The entire unit has been renovated and the decor looks staged! The room itself has cable tv, lots of closet space and own bath.  Near restaurants, bars, grocery stores & more.  Car can be included!"
37.80308462,-122.4128209,$89.00 ,Airy North Beach Apt - Private Room,"My place is close to Fisherman's Wharf. You'll love my place because of the neighborhood and the ambiance. My place is good for solo adventurers, and business travelers."
37.80471031,-122.4146296,$175.00 ,Large North Beach 1 Bed w/Parking,"Large 1 bedroom apartment in the heart of North Beach. Walking distance to Fisherman's Wharf, Downtown, Embarcadero, Marina District, and more. Fabulous restaurants just minutes from your front door."
37.80076184,-122.4089565,$300.00 ,Private Room in San Francisco,Great location for staying in San Francisco during Super Bowl 50!  Private room with Queen size bed in a 2 bedroom apartment.  Located in scenic North Beach where you can find great food and night life before the big day! Also have an Air Mattress!
37.7986295,-122.4061094,$85.00 ,Broadway.Chinatown.Moscone center,"Located on Broadway street next to Montgomery street ,.Kearny street and Columbus Ave..5 mins walk to Chinatown..northbeach..and walking distances to Fisherman's Wharf..."
37.80185443,-122.4069379,$84.00 ,Good Energy apt in North Beach,"I am located at the beginning of Telegraph Hill, in the middle of everything, next to Washington Square Park and all of the awesome shops and restaurants the neighborhood offers.  The place is peaceful, and full of light and love."
37.80043167,-122.4054254,$200.00 ,Beauty in the Heart of North Beach,
37.79905068,-122.4069473,$175.00 ,1 Bdr/bath in Central North Beach,Conveniently located large 900 sq ft 1 bdr 1 bath apartment in the heart of North Beach.  Within walking distance to downtown/Union Square and Fisherman's wharf.  Great bars/restaurants/shopping and Washington square park within a few blocks.
37.80437461,-122.4106385,$550.00 ,Kid friendly Edwardian w/ garden,Kid friendly apartment in the heart of North Beach.
37.79923316,-122.405415,$298.00 ,Walk To Financial District-Top Five Location-Views,"Amazing Edwardian Building with true San Francisco style and charm. Condo is uniquely positioned below Coit Tower and in the heart of North Beach. Walking distance to Financial District + Embarcadero. Moscone Center less than 5 min drive. Steps to popular restaurants, shops and boutiques. Enjoy spectacular sunrise and sunset from your semi-private roof deck terrace. This apartment is perfect for business partners or a couple. Also suited for long-term stay."
37.80559972,-122.4082609,$140.00 ,North Beach Retreat- Monthly see comments,"Spectacular full on bay view from Golden Gate to the east bay hills. Top floor unit on a small charming street but just steps away from lively North Beach restaurants and activities and a few blocks to Embarcadero and Pier 39.  Secured parking available.  Alcatraz Cable car and other public transportation nearby but you can walk to Financial District, Union Square and Chinatown.  This is a monthly rental but please check with me."
37.80411345,-122.4110506,$350.00 ,"Darling No. Beach 2 bdrm,","Close walk  to all the wonderful Italian Restaurants in North Beach including my favorite Firenze by Night!. My place is good for couples, business travelers, families (with kids), and big groups.  Street Parking only.  If you are only 4 people the cozy coit room upstairs is not included.  If you need single occupancy for each bed and are not sharing the king and queen beds inquire for solutions and options."
37.80154019,-122.4048102,$215.00 ,Charming Flat in Prime Telegraph Hill/North Beach!,"Nestled on a prime, quiet block in one of SF's most sought after locations, this charming unit offers your perfect getaway!  Enjoy the quintessential Telegraph Hill experience steps from Coit Tower and bustling North Beach.  98 Walk Score!  Less than a mile from Fisherman's Wharf/Pier 39 and the Financial District, convenient for personal and business travel."
37.79845009,-122.4047763,$38.00 ,Dorm Beds @ Social SF Hostel #10,"Our social and vibrant hostel in downtown SF is the place to stay! Each dorm room has 4-8 single beds. We focus on creating a community vibe that encourages guests to gather together, share a meal and exchange travel stories!"
37.80535751,-122.4127751,$125.00 ,Sweet Suite sleeps up to 6 people Please Inquire,"My place is close to Ghirardelli Square and Cafe Francisco. You‰Ûªll love my place because of High ceilings, easily accessible on the ground floor with only one step. Secure and Private., the neighborhood, the light. My place is good for couples, solo adventurers, and families (with kids).  This is a completely private room with it's own entrance on the street level.  It's a huge room with a king and 3 twin beds , Shower stall and 1/2 bathroom.  Very comfortable McKroskey beds made in S.F. No Heat"
37.80332149,-122.4078181,$300.00 ,Telegraph Hill Penthouse - VIEWS!!,"Note:  This listing is for shared occupancy only (owner will also be there). This is the ultimate pied-a-terre if you value unparalleled views and the ability to stroll not only to 100's of restaurants and bars but to literally everything in the NE part of the City.  There are few SF landmarks that cannot be seen from the private, 1,000 square foot rooftop. On the edge of North Beach/Telegraph Hill, and just blocks to at least 6 additional neighborhoods, you'll wish you never had to leave."
37.80205345,-122.4116364,$97.00 ,Studio in the heart of North Beach,"My place is close to Mama's, Lombard Street, Coit Tower, Park Tavern, and Don Pisto's. You‰Ûªll love my place because of the neighborhood is in a great location and you are in walking distance to tourist attractions, pier 39, the wharf and a lot of amazing italian food which is right on your doorstep. The studio is basic but the location is amazing!. My place is good for couples, solo adventurers, and business travelers."
37.80728248,-122.4105711,$114.00 ,Unique Experience - Cozy Waterfront Sailboat,"My place is close to Fisherman's Wharf, it's on PIER 39, MusÌ©e MÌ©canique, In-N-Out Burger, Scoma's Restaurant, Ferry Building, Levi Square, Public Transportation, North Beach, China Town, Financial District, ATT Park. You‰Ûªll love my place because of Because it's like your own little island, the people at friendly and you can immediately disconnect and unwind by walking onto the dock.  Sit back in the cockpit and enjoy a cocktail while you watch the sunset or as you gaze at Coit Tower."
37.79971382,-122.407554,$65.00 ,Charming North Beach Apartment with a View,"This is truly a beautiful room in a delicious section of North Beach (Little Italy), San Francisco. The room has views of the Marin headlands, the Golden Gate Bride, St. Peter and Paul cathedral and Coit Tower. A fresh breeze rolls in the beautiful bay windows and receives sunshine and bright light all day as you people watch on Union and grant street. The apartment is located just two blocks from the adorable, quaint Washington Square park with beautiful renovated church. I hope you like Pizza!"
37.80491919,-122.413096,$165.00 ,Charming SF Apt with Golden Gate Bridge Views,"My place is close to Lombard Street, North Beach, Chrissy Field and Fort Mason. Excellent views, cable car, and restaurants just around the corner."
37.79913609,-122.4044363,$99.00 ,Triple Room @ Fun & Social Hostel#2,"Our social and vibrant hostel in downtown SF is the place to stay! The room has one double bed and one single bed, bunk style. We focus on creating a community vibe that encourages guests to gather together, share a meal and exchange travel stories!"
37.80062753,-122.4060789,$183.00 ,Tel Hill/North Beach Studio: LOCATION LOCATION,"Our place is in North Beach & close to Coit Tower, Lombard Street, Fisherman's Wharf, trolley cars, downtown, plus delicious restaurants including Tony's Pizza, Mama's, Park Tavern, Original Joe's & coffee shops. You‰Ûªll love the location, ambiance, & the neighborhood. The studio is clean & well maintained & includes access to our lovely garden. It is excellent for couples, solo adventurers, and biz travelers. We welcome small families too (1 fold out single bed & 1 pac n play & 1 hi-chair)."
37.80238793,-122.4100413,$55.00 ,Shared room at Nest Work&Live bed of Branson,"European designer furnished workspace focused on sustainability oriented entrepreneurs, artists and misfits. We‰Ûªre close to touristic attractions, cozy Italian cafes and Financial District of San Francisco. Our huge workspace has desks and corners to be productive all day. This listing is for one space in a shared room with three other roommates in a big house in the North Beach neighborhood."
37.79963389,-122.4062527,$550.00 ,Beautiful North Beach with views! ,"A beautiful room in a North Beach home with scenic views, a great balcony under Coit Tower (perfect for a romantic night!) , a block from Grant and Green (bar scene) walk to pier 39 and fisherman's wharf and Washington Square and lots more! "
37.79967276,-122.4055669,$106.00 ,Charming North Beach Little Haven,"My charming traditional North Beach 1 bedroom apartment can comfortably host two guests (and + child). Wake up with the Telegraph Hills parrots, enjoy the cinematographic surroundings and all the amazing cafes and restaurants nearby! *****CONTACT FOR MORE INFO***** ."
37.80393648,-122.4060252,$350.00 ,Beautiful Telegraph Hill View House,
37.80776679,-122.4167065,$184.00 ,Sunny Loft @ the Wharf!,"Beautiful sunny loft located in the heart of San Francisco & only 1 block to Fisherman's Wharf, Pier 39, North Beach, Lombard Street, & other fun SF attractions! Includes a gorgeous backyard patio, hidden away from the hustle & bustle of the city!"
37.80430678,-122.4123408,$95.00 ,Airbed/Couch to Crash in North Beach,"North Beach is one of the enviable neighborhoods in SF -- close to Pier 39, Columbus St, the Embarcadero, and Washington Sq Park. This space has beautiful light during the day with ample windows and sky-lights. It's a great launchpad for exploring the city and beyond. We offer guests the option of using our airbed (very comfortable, higher off the ground) or the pull out couch (which needs to be folded up and put away each day)."
37.7992574,-122.4047635,$38.00 ,Dorm Beds @ Social SF Hostel #11,"Our social and vibrant hostel in downtown SF is the place to stay! Each dorm room has 4-8 single beds. We focus on creating a community vibe that encourages guests to gather together, share a meal and exchange travel stories!"
37.80196535,-122.4077696,$250.00 ,Experience a North Beach Gem,"Architect design house with spectacular roof top views in the heart of ""little Italy."" Modern two level unit. Walk to Super Bowl City, Chinatown, Pier 39, Wharf, Financial District, Union Square, and the Ferry Building. Everything you'd ever want."
37.80860057,-122.41447,$525.00 ,Penthouse with 2 Bedrooms @ Fishermans Wharf,"The 2 bedroom Penthouse is located on the 4th floor and has approximately 1,000+ square feet.   It features: a large living room, dining table with seating for 6, a kitchen, 2 outdoor patios with views of the SF bay and Russian Hill, and 2 bedrooms that can comfortably sleep 6.  The place is located central (5 minute walk) to some of Fisherman's Wharf finest including:  Pier 39,  the famous sourdough bread factory, Ghiradelli Chocolate Factory, Cable Car Turnaround, and Lombard-Crooked street."
37.80738324,-122.4094443,$208.00 ,Motor Yacht - Grand Banks 42 ,"1974 Grand Banks 42 - recently refitted to original condition.  Take a look at the pictures This is a great boat, it's clean and well maintained.    "
37.80167922,-122.4052656,$500.00 ,2 Bedroom Apt In Northbeach,The space is cozy but we keep it very clean and it will accommodate you well for superbowl weekend. There is not much of a common area except for a working kitchen with a nice island to have breakfast on and hang around.
37.80301726,-122.4102498,$175.00 ,Heart of North Beach - Views!,"In the heart of North Beach, with a walk score of 99, this newly renovated space offers the ultimate in privacy with prime shopping, dining, and sights right outside your door. A roofdeck with stunning panoramic views makes this space truly special."
37.79838697,-122.4048311,$148.00 ,Master bedroom in a stunning upscale 2BR condo,"Short walk to all major attractions (e.g., Coit tower, Ferry building, cable car, lambard street, fisherman's wharf). Next to China town / Little italy for delicious local restaurants. Breathtaking SF downtown and bay/bridge view from living room, bedroom and roof. Sunny, spacious, and quiet (off the street facing the garden) bedroom. Home completely remodelled in 2016 with a modern, upscale kitchen and a gorgeous marble bathroom.  (SENSITIVE CONTENTS HIDDEN)[X] roommate, friendly, clean, and easy-going guy."
37.80269686,-122.4106114,$650.00 ,2 Flr View Penthouse Telegraph Hill,
37.80884749,-122.4149903,$179.00 ,In the heart of Fisherman's Wharf - 2 Queen Beds,"Just a 1-minute walk from Fisherman's Wharf, the #1 destination in San Francisco, our hotel is as conveniently located as it is affordable. World-famous restaurants, museums and more are literally steps away from our hotel. Not only that, all the SF Bay Area is at your doorstep when you stay with us, only 2 blocks from every form of public transit in the city. So take advantage of our free parking, walk the sights, then take a nearby historic Cable Car as far as your heart's desire."
37.79856345,-122.4042868,$195.00 ,"Sunny 1 BR/1BA, Convient Location Near Waterfront","Perfect location. 1 BR/1BA walk-up on Telegraph Hill in North Beach within blocks of the Ferry Building, Embarcadero, Chinatown, Fisherman's Warf, Downtown, and the best restaurants and nightlife in San Francisco.  Dishwasher & laundry in unit."
37.79897822,-122.4061962,$83.00 ,Private Bunk Bed Room @SF Hostel #2,"Our social and vibrant hostel in downtown SF is the place to stay! The room has one set of single-sized bunk beds for 2 guests. We focus on creating a community vibe that encourages guests to gather together, share a meal and exchange travel stories!"
37.80572353,-122.4079979,$140.00 ,"Central, Comfortable, Gorgeous View","Newly renovated, 1920s charming apartment will be the perfect place for you to explore SF or give you an easy commute and great night sleep before your business obligations!  Every room has an ocean view. You can see 7 major SF icons, & unobstructed Bay views from our private furnished roofdeck!"
37.80722537,-122.4162012,$215.00 ,Park View Loft @ the Wharf!,"Beautiful loft located in the heart of San Francisco & only 1 block to Fisherman's Wharf, Pier 39, North Beach, Lombard Street, & other fun SF attractions!"
37.80084662,-122.4108357,$95.00 ,Beautiful Redwood Bedroom- Perfect Location in SF,"Enjoy a PRIVATE BEDROOM, with one QUEEN BED, in a hosted home. Kitchen & bathroom are shared with me (the owner) and other guests. The location is amazing! Walk to Chinatown, Little Italy, Financial District, Ferry Building, Fisherman's Wharf, Union Square, Lombard St, Market St, Nob Hill, tourist sites, restaurants, bars, cafes & more! Bike to the Golden Gate Bridge! Close to Bart, buses & Muni trains.  The home is good for couples, solo adventurers, business travelers, families, etc."
37.8003938,-122.4066899,$225.00 ,2 Bed Rm & 2 Bath Condo w/ Bay VIew,"2 BR & 2 Bath Bay View of  GG Bridge, Sausalito, Washington Square Park & the Spires of St. Peter & Paul Church. Fully Furnished Outfitted. Hardwood Floors w/ Area Rugs in all Rooms. Fireplace. Lots of Light. Parking is available ($30/Day Add'l)"
37.79900162,-122.4040308,$85.00 ,B... Broadway .Financial .Chinatown,"Located on Broadway street next to Montgomery street ,.Kearny street and Columbus Ave..5 mins walk to Chinatown..northbeach..and walking distances to Fisherman's Wharf..."
37.7993326,-122.4062857,$38.00 ,Dorm Beds @ Social SF Hostel #8,"Our social and vibrant hostel in downtown SF is the place to stay! Each dorm room has 4-8 single beds. We focus on creating a community vibe that encourages guests to gather together, share a meal and exchange travel stories!"
37.80288829,-122.4110802,$450.00 ,2 Bedroom Penthouse in North Beach,"2 fully furnished large upgraded bedrooms with large bathrooms in a gorgeous Penthouse Condo with great views of the golden Gate Bridge and Coit tower. All hardwood flooring, private attached bathroom with a large shower with 2 shower heads. Internet and cable included."
37.80228263,-122.4060615,$999.00 ,Spectacular Tel Hi 3br Penthouse,"Unreal views: Check Fabulous kitchen: Check Huge Deck: Check If you want an awesome Telegraph Hill experience, you'll love this place. We prefer 3 night minimum stays but are open to fewer upon request if it works for our schedule"
37.79878042,-122.4035596,$550.00 ,1912 Victorian With Epic Views Perched On Gardens,"Enjoy postcard views from every window of this two level Victorian home perched atop scenic steps surrounded by gardens and bay views. Soak in the view from the rooftop hot tub while overlooking the Bay, Bay Bridge, Financial District and Coit Tower. Walk two blocks to the historic North Beach neighborhood including eateries, cafes, shopping and nightlife.  Walking distance to Ferry Building with Farmer‰Ûªs Market and sea lions at Pier 39."
37.80486405,-122.4079658,"$9,999.00 ",Nob Hill Studio,"_öÔç_ã_öÀ__ê_ùÊèÀÔGhirardelli Square‹ÛÅGary Danko‹ÛÅOff the Grid: Fort Mason Center‹ÛÅCafe Francisco‹ÛÅFort Mason, Great Meadow‹Ûâ_öÔç_ã_öÀ__ê_ÛâŒêö_ÄÉ__£‹Ûâ"
37.80303257,-122.4099049,$600.00 ,Stunning House on Telegraph Hill,
37.80227952,-122.4069805,$150.00 ,Bright private bedroom and bath on Telegraph Hill,"You‰Ûªll love my place because of location, location, location! We are walking distance to many popular attractions such as Coit Tower, Fisherman's Wharf and Pier 39, 'Crooked Street', North Beach restaurants, Chinatown.  This is a private bedroom in our apartment. No other guests will be in the apartment at the same time as you. You will be sharing the kitchen and living areas with us. You will have a bathroom to yourself but it is not connected to the bedroom. We have SF STR permit"
37.80285964,-122.4112536,$400.00 ,North Beach Lombard Apartment,"Walking distance to COIT Tower, Financial District, Fisherman's Wharf, Little Italy and China Town.   Quiet street with view of famous Lombard Street.   Spacious living quarters with big private back yard. Shared bathroom."
37.80516467,-122.4086683,$300.00 ,Charming with Incredible View,"Cozy apartment, great location in North beach, retro wood-burning fireplace and views of Alcatraz from the dining area. Quality furnishings & amenities highlighted by a roof deck with bbq & panoramic view from the Golden Gate Bridge across the bay."
37.79954216,-122.4067874,$200.00 ,North Beach Best Location and View,Views - Views- Views of San Francisco downtown Skyline and Pyramid Building located in the heart of North Beach touristy neighborhood in San Francisco. My Apt is one bedroom with a king sized pillow top bed and a full sized sofa bed in the living rm.
37.80535779,-122.4091008,$900.00 ,SF Apt w/ bay views & rooftop patio,"Our comfortable 2-BR 1.5-bath apartment, located centrally in the historic North Beach neighborhood is a perfect home base for your SF getaway. Private Parking, a beautiful rooftop patio (w/ grills) and stunning views of the bay will make your stay unforgettable."
37.80157817,-122.410159,$75.00 ,COZY in the heart of North Beach,"Very cozy private room right in the heart of North Beach- a short walking distance from Fisherman's Wharf, Pier 39, Coit Tower, Lombard Street, Pier 33 (Alcatraz Pier), Chinatown, and cruise terminals; one block from all public transportation, including cable cars, with a relaxing, beautiful garden!"
37.80725258,-122.4194579,$250.00 ,Spacious/Sunny Bedrooms - Great Location,"This spacious 2 bedroom 2 bathroom apartment is in the perfect location for you to enjoy the northern part of San Francisco. Sunny Fisherman's Wharf is a 5 minute walk away and the Marina and North Beach districts are within striking distance as well.  We're right next to a tram stop and are right around the corner from the famous Buena Vista Cafe.   You'll be sharing the place with two beautiful mid-twenties men, working most the time."
37.80264458,-122.4104635,$799.00 ,Luxury View-Home near Fisherman's Wharf,"Available for Rent is our stunning 3 bedroom, 2.5 bath home in Telegraph Hill/North Beach. Our home is all about location, luxury amenities and views, views, views.  And not views from a roof deck that you have to climb a flight of stairs to get to. Our views are right off the main living space, on the other side of six panoramic windows, with a large deck with unobstructed vistas of the San Francisco waterfront.  From Russian Hill, to the Golden Gate Bridge, Alcatraz, and beyond. Spectacular!"
37.80143941,-122.4071775,$350.00 ,Lovely apartment in North Beach,"This is a 2 bedrooms typical San Franciscan apartment in the heart of North Beach, the Italian neighborhood! It's walking distance to Union Sq, Lombard street, and a block from Grant street where you can find tons of great bars and restaurants!"
37.80483817,-122.4088777,"$1,400.00 ","Epic North Beach Loft, room for 6","Majority of apartment (including Master BR, 2nd BR, and living room w 2 couches) available for Thurs-Mon of Super Bowl Weekend in beautiful 3-BR North Beach loft apartment."
37.80145896,-122.4038798,$150.00 ,Amazing Views - Priv Room,beautiful penthouse  apartment on the filbert steps with gorgeous 360 views of the bay you have a mind blowing view of ameircas cup on one side and the bay the other. great roof deck with bbq
37.79896902,-122.40582,$319.00 ,Magnificent San Francisco Studio w/ Rooftop Deck,#NAME?
37.80535797,-122.4082354,"$1,500.00 ",4 BR house w/ patio & pool table,"Upscale neighborhood in North Beach, walking distance from great nightlife, Fisherman's Wharf, Chinatown, Financial District, and Coit Tower.   Garage turned game room with pool table, 2 big screen TVs, stereos, rooftop patio, fire pit, BBQ & more"
37.80416052,-122.4120675,$350.00 ,Charming room with AWESOME view!,This is a great place to stay for end of the year 2016! In the heart of Little Italy!
37.80001323,-122.4045427,$149.00 ,SF Telegraph Hill House,"Stay in a house with tech entrepreneurs/VC investors in one of the best neighborhoods in SF (Telegraph Hill), offering breath-taking Bay Bridge views.  5-15 mins walking distance to Financial District, SOMA, North Beach, Embarcadero, Ferry Building, Fisherman's Wharf, Union Sq, Chinatown, Montgomery BART, etc."
37.79888529,-122.4060525,$120.00 ,Sunny 1BR / Overviewing SF and Golden Gate,"My place is close to Italian Town, Chinatown, Broadway, Coit Tower, Fisherman's Wharf, Financial District, Union Square. My place is good for couples, solo adventurers, and business travelers."
37.80271397,-122.4129187,$175.00 ,Amazing Location with Fab Bay Views,"Welcome to Bungalow 36! This super-sunny, stylish 2-BR apartment with breathtaking Bay views is in San Francisco's BEST neighborhood. On a quiet, private alley, it's a hidden oasis in walking distance to everything. Come live like a local in the heart of the City. Enjoy!"
37.80209539,-122.4102026,$95.00 ,"Heart of North Beach, Walk Everywhere","15 minute walk to Pier 39/Fisherman's Wharf, Coit Tower, Downtown, FiDi, Chinatown, Lombard street, Ferry Building 5 min walk to Grant Ave. (main street of North Beach) with tons of shops, restaurants, bars, art galleries, cafes, etc. Extremely safe neighborhood Bus stop 0.5 blk from building Large 750 sq ft 1 bedroom"
37.80227702,-122.4069061,$600.00 ,Private Telegraph Hill Oasis Home,"This private, quiet house in Telegraph Hill has three bedrooms and two bathrooms. The outdoor decks/patios are great for entertaining, and offer panoramic downtown views. The lounge and billiard room is another great spot to relax with friends and fa"
37.81030633,-122.476422,$105.00 ,New private Studio w/Garden views.,Newly built private independent studio.  Nicely furnished and kitchenette. In the Richmond residential district near Baker Beach and short walk to Presidio Park. Near the culinary heaven of Clement Street. Bus route #1 to Downtown 20 min.
37.78987079,-122.4690077,$250.00 ,Amazing suite in designer home.,"A great suite built just for casual use by our friends and family. It's in a recently renovated designer home in the heart of the Inner Richmond. Enjoy radiant heated floors, great backyard, hot tub, fire pit, keyless entry and great amenities.   "
37.79347438,-122.4479371,$800.00 ,Entire SF home for Summer short term/month rental,"My place is close to Pacific Heights and the Marina District as well as walking distance to Crissy Field. You‰Ûªll love my place because of the outdoors space and the beautiful trees of the Presidio. My place is good for couples, business travelers, and families (with kids)."
37.79559571,-122.4498702,"$1,500.00 ",Rent a Rockstar Tour Bus,"Rent a Prevost XLII tour bus - perfect for corporate events, trips to wine country (when in SF) road trips and bachelorette parties. 6 bunks, one master bedroom with fold-down bed, shower, bathroom, professional music system, fridge, expandable living room, AppleTV, WiFi, Direct TV, 2 flat-screens, ample storage."
37.80656371,-122.4487621,$70.00 ,"A lovely and cosy room on wheels, views on demand","My place is close to anything in the city, Crissy Fields, Marina Green Park, House of Air. You‰Ûªll love my place because of the views, the ambiance, and the location. My place is good for couples, solo adventurers, and business travelers."
37.80229056,-122.4587997,$699.00 ,Beautiful Home in Presidio,Gorgeous and well decorated home in the Presidio within San Francisco. The house is surround by beautiful trees and lawns to lay out to have a picnic. Looking forward to hearing from you!
37.79156675,-122.4178411,$400.00 ,The perfect San Francisco location!,"My small personal apartment is in the heart of knob hill; across from grocery stores, a block from Polk street, and a cab cars ride to downtown. Check out the pictures, and tell me what you think!"
37.79218099,-122.4185609,$225.00 ,2BR Available in Nob Hill! Recently Renovated.,Large 2BR apt. located in the Nob Hill Neighborhood in the heart of San Francisco. Walking distance to the many tourist attractions. *Please note that one of the beds is a very comfortable air mattress.   Please message me for more details!
37.79328328,-122.4105391,$150.00 ,space,nice
37.79583665,-122.4104827,$145.00 ,Remodeled 1 Bedroom-Great Location,This beautifully remodeled 1 bedroom is the perfect accommodation to your next visit to San Francisco!  Immaculate kitchen; queen bed; Full bathroom with tub and shower; living space with convertible sectional couch (full and twin bed).
37.7938304,-122.4182835,$129.00 ,A Nob Hill Modern Apartment,"One block away from Polk Street, this nice cozy apartment is greatly situated in the Heart of Nob Hill. It is a block away from Contraband, Swan Oyster Depot and many more. Your bedroom is quiet and warm and comes with a private bathroom."
37.79251181,-122.4134364,$200.00 ,Sweet place in nob hill,"My place is close to Nob Hill Cafe, Le Beau Market, House of Prime Rib, and Tonga Room & Hurricane Bar. You‰Ûªll love my place because of sweet video games. My place is good for couples, solo adventurers, and business travelers."
37.79498971,-122.4176116,$245.00 ,"Clean, bright, & perfect location - 1 bedroom","Centrally located in Nob Hill, my place is to walking distance to Polk Street and the Marina for night life, and a short Uber ride to China Town, the Financial Distric, and SOMA. It has many famous restaurants, bars, and ice cream shops in the area. My place is good for couples, solo adventurers, and business travelers."
37.79060297,-122.4136458,$209.00 ,Union Square High-Rise with Views!,"Beautiful apartment on the 12th floor of a full-service building on Nob Hill in the heart of SF with sweeping city views and amenities. Walking distance to Market St., Union Square, Mascone Center, the FiDi, Chinatown, Polk St., and North Beach. "
37.78901529,-122.4206332,$375.00 ,2bd 2 Ba Suite with Kitchenette,"Situated in the upscale Nob Hill District of San Francisco, convenient to all area attractions: Union Square shopping, Chinatown and the famous Cable Cars are only a few short blocks away."
37.79119007,-122.420715,$85.00 ,Comfy couch in a great location,Easy access to every part of the city
37.79423328,-122.4162211,$275.00 ,Little Jam Near Union Square,This is a studio apartment located 2 blocks from Union Square. An easy 15 min public trans commute to anywhere in the city.  It is a studio but has a big kitchen full of great of cooking utensils and a fun set of knives. 1 queen bed to sleep in and an air mattress for guests.
37.790434,-122.4188951,$95.00 ,Sunny Private Room in Nob Hill,Sunny private room with full size bed in Nob Hill.  Part of a 2 bedroom apartment (no living room). Half a block away from Trader Joes/CVS. 10-15 minute walk to Union Square/downtown area and 2 blocks away from the Polk street bars and restaurants.
37.79101527,-122.4122448,$325.00 ,Remodeled 2bd in Union Square,"Central location in Nob Hill close to numerous cafes, restaurants, bars and tourist attractions.  Easy to get to anywhere in the city from this spacious location.  My place is good for couples, solo adventurers, business travelers, families (with kids), and big groups."
37.7942845,-122.413363,$175.00 ,Lovely Modern 2 Bedroom-Location!,"Updated 2 bedroom, 1 bath in a very central and lovely location in the Nob Hill area, bordering North Beach, Russian Hill. This unit has a modern kitchen with stainless steel appliances and granite with a large island; Queen beds in each room with ve"
37.7914932,-122.4152878,$98.00 ,"Chic,Central,Priv.Bath Room","Central and with Convenient Proximity to Financial District, Downtown, and Convention Center. Utmost clean and friendly space, best suited for single professional, and extended stays. Monthly and seasonal rates apply."
37.79096862,-122.4196439,$200.00 ,The Cat Kingdom - a Nob Hill Gem,
37.79568722,-122.4109485,$200.00 ,Hidden Gem in Nob Hill,This quiet and cozy guest room will provide you a great getaway in the city whether you're walking down to Super Bowl City or headed to Fisherman's Warf and the Golden Gate. Family friendly.
37.7958851,-122.4114515,$300.00 ,Great 1BD w/ Private Roof Deck åÊ,"Clean, bright one-bedroom apt with private roof deck located in Lower Nob Hill/Chinatown.åÊ Centrally located with short walk to Union Square (10 min), North Beach and Fisherman's Wharf.åÊ A great location for experiencing the heart of San Francisco! "
37.79607459,-122.4120814,$300.00 ,VIP Suite,"Atop Nob Hill, lovely 3000 sq. ft. condo.  Walking distance to most everything you might want to see; cable car and bus within half a block.  Yummy restaurants in immediate vicinity.  Bay Bridge and city view from living room."
37.79030266,-122.4127271,$190.00 ,Quiet Nob Hill - Union Square SF!,"Comfortable & inviting, our spacious one bedroom apartment is in Nob Hill.  We are in walking distance (just a few blocks)  to Union Square, Russian Hill, Chinatown,Cable Cars, North Beach & much more.  Whether you're in SF on business or vacation you'll love our central location!"
37.79291263,-122.4154393,$125.00 ,Charming Studio in Nob Hill,"Centrally located in the heart of SF, this is the perfect location for your weekend getaway. This is a cozy studio in Nob Hill. Very safe neighborhood within a block of Grace Cathedral and walking distance to Lombard Street, Chinatown, the Wharf, Union Square, financial district and lots of other sights and restaurants. City Registration #: STR-(PHONE NUMBER HIDDEN)"
37.79126694,-122.4134826,"$1,100.00 ",Nob Hill/Downtown 2BD 2BR,"Great location in Nob Hill. 4 Blocks from Union Square, Powell BART, Polk St, Chinatown. 15min walk to North Beach.  Gym, Pool and Laundry in the building.  Master Bedroom has a private bathroom."
